label,delta_encL,delta_encR,heading,cmdL,cmdR,heading_error,
forward,-70,-62,127.6875,30,30,-0.875,
forward,-69,-63,127.625,30,28,-0.8125,
forward,-67,-61,127.6875,30,28,-0.875,
forward,-66,-60,127.625,30,28,-0.8125,
forward,-70,-63,127.4375,30,26,-0.625,
forward,-66,-58,127.25,30,26,-0.4375,
forward,-66,-56,127.0625,30,26,-0.25,
forward,-64,-56,126.875,30,26,-0.0625,
forward,-64,-55,126.6875,30,26,0.125,
forward,-64,-56,126.5,30,26,0.3125,
forward,-64,-56,126.3125,30,28,0.5,
forward,-63,-57,126.1875,30,28,0.625,
forward,-63,-60,126.125,30,28,0.6875,
forward,-63,-60,126.0625,30,30,0.75,
forward,-63,-61,126.0625,30,30,0.75,
forward,-66,-63,126.125,30,30,0.6875,
forward,-65,-64,126.0625,30,30,0.75,
forward,-67,-64,126,30,32,0.8125,
forward,-66,-63,125.9375,30,32,0.875,
forward,-68,-66,125.875,30,32,0.9375,
forward,-67,-66,125.875,30,32,0.9375,
forward,-67,-65,125.8125,30,34,1,
forward,-66,-65,125.875,30,34,0.9375,
forward,-67,-68,125.875,30,34,0.9375,
forward,-67,-68,125.9375,30,36,0.875,
forward,-69,-69,125.8125,30,36,1,
forward,-69,-71,125.8125,30,36,1,
forward,-70,-72,125.8125,30,36,1,
forward,-69,-70,125.75,30,39,1.0625,
forward,-71,-72,125.625,30,39,1.1875,
forward,-70,-76,125.75,30,39,1.0625,
forward,-71,-76,125.875,30,41,0.9375,
forward,-72,-77,126,30,41,0.8125,
forward,-71,-79,126.1875,30,41,0.625,
forward,-72,-82,126.3125,30,41,0.5,
forward,-74,-78,126.3125,30,43,0.5,
forward,-73,-80,126.5625,30,43,0.25,
forward,-73,-82,126.625,30,43,0.1875,
forward,-74,-82,126.8125,30,43,0,
forward,-78,-86,126.9375,30,43,-0.125,
forward,-73,-82,127.1875,30,43,-0.375,
forward,-72,-78,127.375,30,43,-0.5625,
forward,-74,-82,127.5,30,43,-0.6875,
forward,-74,-82,127.625,30,41,-0.8125,
forward,-73,-79,127.8125,30,41,-1,
forward,-73,-80,127.875,30,41,-1.0625,
forward,-73,-79,127.9375,30,41,-1.125,
forward,-73,-79,128,30,38,-1.1875,
forward,-72,-83,128.125,30,38,-1.3125,
forward,-73,-77,128.25,30,38,-1.4375,
forward,-71,-76,128.4375,30,35,-1.625,
forward,-72,-74,128.625,30,35,-1.8125,
forward,-71,-70,128.5625,30,35,-1.75,
forward,-70,-72,128.5625,30,35,-1.75,
forward,-70,-70,128.625,30,32,-1.8125,
forward,-71,-67,128.5,30,32,-1.6875,
forward,-71,-65,128.4375,30,32,-1.625,
forward,-69,-66,128.375,30,29,-1.5625,
forward,-68,-64,128.5,30,29,-1.6875,
forward,-67,-60,128.375,30,29,-1.5625,
forward,-67,-62,128.25,30,29,-1.4375,
forward,-67,-61,128.0625,30,26,-1.25,
forward,-66,-59,127.9375,30,26,-1.125,
forward,-65,-56,127.75,30,26,-0.9375,
forward,-65,-55,127.5625,30,26,-0.75,
forward,-64,-55,127.3125,30,24,-0.5,
forward,-64,-54,127.125,30,24,-0.3125,
forward,-63,-54,127,30,24,-0.1875,
forward,-63,-54,126.8125,30,24,0,
forward,-61,-54,126.6875,30,24,0.125,
forward,-61,-53,126.5625,30,24,0.25,
forward,-62,-54,126.4375,30,26,0.375,
forward,-62,-55,126.375,30,26,0.4375,
forward,-62,-55,126.3125,30,26,0.5,
forward,-63,-56,126.25,30,26,0.5625,
forward,-68,-57,126.125,30,28,0.6875,
forward,-64,-58,126,30,28,0.8125,
forward,-63,-60,125.9375,30,28,0.875,
forward,-63,-59,125.9375,30,28,0.875,
forward,-63,-59,125.9375,30,30,0.875,
forward,-64,-61,125.875,30,30,0.9375,
forward,-65,-63,125.8125,30,30,1,
forward,-66,-63,125.6875,30,30,1.125,
forward,-66,-67,125.5625,30,33,1.25,
forward,-66,-65,125.4375,30,33,1.375,
forward,-65,-66,125.3125,30,33,1.5,
forward,-68,-65,125.25,30,33,1.5625,
forward,-68,-66,125.0625,30,36,1.75,
forward,-68,-68,125,30,36,1.8125,
forward,-68,-71,125.125,30,36,1.6875,
forward,-68,-72,125.25,30,36,1.5625,
forward,-69,-73,125.3125,30,39,1.5,
forward,-70,-76,125.375,30,39,1.4375,
forward,-72,-75,125.4375,30,39,1.375,
forward,-71,-75,125.625,30,42,1.1875,
forward,-73,-77,125.625,30,42,1.1875,
forward,-72,-79,125.625,30,42,1.1875,
forward,-72,-79,125.8125,30,42,1,
forward,-72,-81,125.9375,30,44,0.875,
forward,-72,-82,126.125,30,44,0.6875,
forward,-73,-83,126.3125,30,44,0.5,
forward,-74,-83,126.4375,30,44,0.375,
forward,-74,-84,126.5625,30,44,0.25,
forward,-74,-84,126.8125,30,44,0,
forward,-73,-84,126.875,30,44,-0.0625,
forward,-74,-83,127,30,44,-0.1875,
forward,-74,-85,127.1875,30,42,-0.375,
forward,-74,-85,127.5,30,42,-0.6875,
forward,-73,-82,127.6875,30,42,-0.875,
forward,-74,-81,127.875,30,42,-1.0625,
forward,-73,-82,127.9375,30,39,-1.125,
forward,-78,-86,128.1875,30,39,-1.375,
forward,-73,-76,128.3125,30,39,-1.5,
forward,-74,-74,128.25,30,36,-1.4375,
forward,-72,-74,128.25,30,36,-1.4375,
forward,-70,-73,128.375,30,36,-1.5625,
forward,-70,-71,128.4375,30,36,-1.625,
forward,-70,-72,128.5,30,33,-1.6875,
forward,-72,-69,128.4375,30,33,-1.625,
forward,-70,-67,128.3125,30,33,-1.5,
forward,-70,-66,128.25,30,30,-1.4375,
forward,-68,-65,128.25,30,30,-1.4375,
forward,-69,-63,127.9375,30,30,-1.125,
forward,-68,-62,127.75,30,28,-0.9375,
forward,-66,-63,127.6875,30,28,-0.875,
forward,-65,-61,127.6875,30,28,-0.875,
forward,-66,-59,127.625,30,28,-0.8125,
forward,-66,-60,127.5625,30,26,-0.75,
forward,-66,-59,127.5,30,26,-0.6875,
forward,-66,-56,127.4375,30,26,-0.625,
forward,-66,-57,127.3125,30,24,-0.5,
forward,-64,-55,127.125,30,24,-0.3125,
forward,-64,-53,126.875,30,24,-0.0625,
forward,-63,-53,126.6875,30,24,0.125,
forward,-59,-52,126.625,30,24,0.1875,
forward,-61,-52,126.5,30,24,0.3125,
forward,-61,-52,126.375,30,24,0.4375,
forward,-61,-53,126.1875,30,26,0.625,
forward,-65,-58,126,30,26,0.8125,
forward,-61,-56,125.875,30,26,0.9375,
forward,-62,-55,125.625,30,29,1.1875,
forward,-62,-56,125.5,30,29,1.3125,
forward,-63,-56,125.25,30,29,1.5625,
forward,-63,-61,125.0625,30,29,1.75,
forward,-63,-60,125,30,32,1.8125,
forward,-64,-62,124.9375,30,32,1.875,
forward,-64,-65,124.875,30,32,1.9375,
forward,-66,-70,125,30,35,1.8125,
forward,-65,-68,125,30,35,1.8125,
forward,-67,-68,125.125,30,35,1.6875,
forward,-68,-70,125.1875,30,35,1.625,
forward,-69,-70,125.3125,30,38,1.5,
forward,-69,-70,125.25,30,38,1.5625,
forward,-69,-73,125.1875,30,38,1.625,
forward,-70,-73,125.3125,30,41,1.5,
forward,-70,-75,125.375,30,41,1.4375,
forward,-71,-78,125.5,30,41,1.3125,
forward,-71,-77,125.625,30,44,1.1875,
forward,-72,-80,125.75,30,44,1.0625,
forward,-73,-83,125.9375,30,44,0.875,
forward,-73,-82,126.0625,30,44,0.75,
forward,-72,-84,126.1875,30,46,0.625,
forward,-74,-84,126.375,30,46,0.4375,
forward,-75,-87,126.5625,30,46,0.25,
forward,-74,-89,126.875,30,46,-0.0625,
forward,-73,-88,127.1875,30,44,-0.375,
forward,-74,-88,127.375,30,44,-0.5625,
forward,-75,-87,127.625,30,44,-0.8125,
forward,-75,-85,127.9375,30,44,-1.125,
forward,-74,-84,128.25,30,41,-1.4375,
forward,-75,-82,128.3125,30,41,-1.5,
forward,-74,-79,128.375,30,41,-1.5625,
forward,-72,-80,128.5625,30,41,-1.75,
forward,-77,-85,128.6875,30,38,-1.875,
forward,-73,-78,128.8125,30,38,-2,
forward,-73,-74,128.8125,30,38,-2,
forward,-72,-74,128.875,30,38,-2.0625,
forward,-71,-76,128.875,30,35,-2.0625,
forward,-72,-72,128.9375,30,35,-2.125,
forward,-70,-71,128.8125,30,35,-2,
forward,-71,-71,128.75,30,32,-1.9375,
forward,-70,-70,128.8125,30,32,-2,
forward,-69,-66,128.8125,30,32,-2,
forward,-69,-67,128.8125,30,29,-2,
forward,-69,-67,128.875,30,29,-2.0625,
forward,-69,-62,128.875,30,29,-2.0625,
forward,-69,-62,128.6875,30,26,-1.875,
forward,-67,-60,128.625,30,26,-1.8125,
forward,-68,-55,128.375,30,26,-1.5625,
forward,-66,-56,128.1875,30,23,-1.375,
forward,-64,-55,128.1875,30,23,-1.375,
forward,-62,-52,128.0625,30,23,-1.25,
forward,-63,-52,127.8125,30,21,-1,
forward,-62,-55,127.5625,30,21,-0.75,
forward,-60,-46,127.375,30,21,-0.5625,
forward,-61,-49,127.125,30,21,-0.3125,
forward,-63,-51,126.9375,30,21,-0.125,
forward,-60,-49,126.6875,30,21,0.125,
forward,-60,-45,126.375,30,21,0.4375,
forward,-60,-46,126,30,21,0.8125,
forward,-59,-52,125.75,30,24,1.0625,
forward,-58,-51,125.5,30,24,1.3125,
forward,-59,-51,125.3125,30,24,1.5,
forward,-60,-53,125.125,30,24,1.6875,
forward,-60,-53,125.0625,30,27,1.75,
forward,-62,-55,124.9375,30,27,1.875,
forward,-61,-57,124.9375,30,27,1.875,
forward,-62,-58,125,30,27,1.8125,
forward,-65,-60,125.125,30,30,1.6875,
forward,-65,-61,125,30,30,1.8125,
forward,-65,-62,124.8125,30,30,2,
forward,-62,-62,124.875,30,33,1.9375,
forward,-65,-63,124.8125,30,33,2,
forward,-65,-67,124.875,30,33,1.9375,
forward,-67,-68,124.875,30,33,1.9375,
forward,-67,-67,124.9375,30,36,1.875,
forward,-68,-69,124.9375,30,36,1.875,
forward,-69,-72,124.875,30,36,1.9375,
forward,-69,-70,124.8125,30,39,2,
forward,-70,-74,124.75,30,39,2.0625,
forward,-71,-76,124.875,30,39,1.9375,
forward,-72,-75,124.8125,30,39,2,
forward,-72,-76,124.875,30,42,1.9375,
forward,-72,-79,124.9375,30,42,1.875,
forward,-71,-82,125.125,30,42,1.6875,
forward,-74,-81,125.375,30,42,1.4375,
forward,-73,-82,125.625,30,45,1.1875,
forward,-79,-88,125.75,30,45,1.0625,
forward,-74,-85,126.0625,30,45,0.75,
forward,-73,-85,126.25,30,47,0.5625,
forward,-74,-87,126.375,30,47,0.4375,
forward,-74,-88,126.6875,30,47,0.125,
forward,-75,-89,126.9375,30,47,-0.125,
forward,-74,-89,127.25,30,47,-0.4375,
forward,-76,-90,127.4375,30,47,-0.625,
forward,-75,-90,127.6875,30,45,-0.875,
forward,-75,-88,127.9375,30,45,-1.125,
forward,-75,-87,128.1875,30,45,-1.375,
forward,-76,-87,128.25,30,42,-1.4375,
forward,-75,-85,128.5,30,42,-1.6875,
forward,-74,-82,128.625,30,42,-1.8125,
forward,-73,-83,128.8125,30,42,-2,
forward,-73,-82,129.0625,30,39,-2.25,
forward,-74,-81,129.25,30,39,-2.4375,
forward,-74,-76,129.3125,30,39,-2.5,
forward,-74,-77,129.4375,30,36,-2.625,
forward,-71,-74,129.4375,30,36,-2.625,
forward,-71,-72,129.5,30,36,-2.6875,
forward,-70,-72,129.5,30,36,-2.6875,
forward,-71,-71,129.5625,30,33,-2.75,
forward,-70,-69,129.5,30,33,-2.6875,
forward,-71,-68,129.5625,30,33,-2.75,
forward,-70,-67,129.4375,30,33,-2.625,
forward,-69,-67,129.3125,30,30,-2.5,
forward,-74,-71,129.1875,30,30,-2.375,
forward,-69,-59,129.0625,30,30,-2.25,
forward,-68,-67,128.8125,30,27,-2,
forward,-62,-61,128.6875,30,27,-1.875,
forward,-67,-53,128.625,30,27,-1.8125,
forward,-66,-58,128.5625,30,27,-1.75,
forward,-66,-58,128.5,30,24,-1.6875,
forward,-65,-58,128.5,30,24,-1.6875,
forward,-66,-55,128.375,30,24,-1.5625,
forward,-68,-58,128.3125,30,21,-1.5,
forward,-64,-52,128.0625,30,21,-1.25,
forward,-62,-50,127.875,30,21,-1.0625,
forward,-59,-48,127.6875,30,21,-0.875,
forward,-59,-49,127.5625,30,19,-0.75,
forward,-59,-48,127.3125,30,19,-0.5,
forward,-60,-47,127.0625,30,19,-0.25,
forward,-59,-46,126.8125,30,19,0,
forward,-57,-46,126.625,30,19,0.1875,
forward,-57,-44,126.375,30,19,0.4375,
forward,-58,-46,126.125,30,19,0.6875,
forward,-58,-46,125.875,30,21,0.9375,
forward,-59,-46,125.5625,30,21,1.25,
forward,-58,-47,125.25,30,21,1.5625,
forward,-58,-47,124.9375,30,21,1.875,
forward,-58,-49,124.75,30,24,2.0625,
forward,-59,-49,124.5,30,24,2.3125,
forward,-60,-52,124.25,30,24,2.5625,
forward,-60,-53,124.125,30,27,2.6875,
forward,-61,-54,124.0625,30,27,2.75,
forward,-62,-57,124,30,27,2.8125,
forward,-62,-57,124.0625,30,30,2.75,
forward,-64,-62,124.125,30,30,2.6875,
forward,-65,-62,124.1875,30,30,2.625,
forward,-64,-63,124.125,30,30,2.6875,
forward,-64,-63,124.0625,30,33,2.75,
forward,-69,-68,124,30,33,2.8125,
forward,-66,-67,124,30,33,2.8125,
forward,-66,-67,124.0625,30,36,2.75,
forward,-67,-69,124.125,30,36,2.6875,
forward,-68,-71,124.1875,30,36,2.625,
forward,-69,-71,124.1875,30,36,2.625,
forward,-69,-70,124.0625,30,39,2.75,
forward,-70,-74,124,30,39,2.8125,
forward,-72,-76,124.0625,30,39,2.75,
forward,-70,-75,124.1875,30,42,2.625,
forward,-72,-77,124.1875,30,42,2.625,
forward,-72,-81,124.3125,30,42,2.5,
forward,-72,-80,124.4375,30,45,2.375,
forward,-73,-83,124.5625,30,45,2.25,
forward,-74,-86,124.8125,30,45,2,
forward,-74,-85,125.125,30,45,1.6875,
forward,-73,-85,125.25,30,48,1.5625,
forward,-74,-88,125.5625,30,48,1.25,
forward,-74,-91,125.8125,30,48,1,
forward,-74,-90,126.0625,30,50,0.75,
forward,-75,-92,126.375,30,50,0.4375,
forward,-74,-94,126.75,30,50,0.0625,
forward,-75,-96,127.125,30,50,-0.3125,
forward,-77,-95,127.5,30,48,-0.6875,
forward,-76,-95,127.8125,30,48,-1,
forward,-75,-92,128.125,30,48,-1.3125,
forward,-81,-91,128.4375,30,45,-1.625,
forward,-77,-90,128.625,30,45,-1.8125,
forward,-75,-89,128.875,30,45,-2.0625,
forward,-75,-89,129.125,30,45,-2.3125,
forward,-74,-92,129.4375,30,42,-2.625,
forward,-75,-86,129.75,30,42,-2.9375,
forward,-71,-82,129.875,30,42,-3.0625,
forward,-74,-76,130.125,30,42,-3.3125,
forward,-72,-87,130.25,30,39,-3.4375,
forward,-77,-79,130.3125,30,39,-3.5,
forward,-73,-78,130.375,30,39,-3.5625,
forward,-74,-76,130.5,30,39,-3.6875,
forward,-71,-77,130.625,30,36,-3.8125,
forward,-72,-75,130.6875,30,36,-3.875,
forward,-73,-74,130.625,30,36,-3.8125,
forward,-72,-73,130.625,30,36,-3.8125,
forward,-70,-71,130.625,30,33,-3.8125,
forward,-71,-68,130.5,30,33,-3.6875,
forward,-71,-68,130.3125,30,33,-3.5,
forward,-69,-69,130.375,30,30,-3.5625,
forward,-69,-68,130.4375,30,30,-3.625,
forward,-70,-64,130.375,30,30,-3.5625,
forward,-69,-64,130.375,30,30,-3.5625,
forward,-69,-64,130.4375,30,27,-3.625,
forward,-68,-62,130.3125,30,27,-3.5,
forward,-68,-58,130.25,30,27,-3.4375,
forward,-66,-58,130.0625,30,27,-3.25,
forward,-64,-59,129.9375,30,24,-3.125,
forward,-65,-56,129.8125,30,24,-3,
forward,-65,-54,129.625,30,24,-2.8125,
forward,-62,-53,129.5,30,24,-2.6875,
forward,-63,-55,129.375,30,21,-2.5625,
forward,-61,-52,129.1875,30,21,-2.375,
forward,-62,-49,129,30,21,-2.1875,
forward,-62,-51,128.75,30,21,-1.9375,
forward,-61,-48,128.5,30,18,-1.6875,
forward,-65,-47,128.0625,30,18,-1.25,
forward,-59,-44,127.5625,30,18,-0.75,
forward,-58,-44,127.375,30,16,-0.5625,
forward,-58,-43,127.0625,30,16,-0.25,
forward,-57,-42,126.6875,30,16,0.125,
forward,-56,-41,126.4375,30,18,0.375,
forward,-57,-43,126.1875,30,18,0.625,
forward,-56,-46,125.9375,30,18,0.875,
forward,-55,-44,125.875,30,20,0.9375,
forward,-58,-44,125.75,30,20,1.0625,
forward,-58,-48,125.5625,30,20,1.25,
forward,-57,-47,125.5,30,20,1.3125,
forward,-58,-46,125.3125,30,23,1.5,
forward,-57,-48,125.0625,30,23,1.75,
forward,-58,-51,124.875,30,23,1.9375,
forward,-59,-52,124.8125,30,23,2,
forward,-60,-50,124.6875,30,26,2.125,
forward,-60,-54,124.5625,30,26,2.25,
forward,-60,-56,124.4375,30,26,2.375,
forward,-62,-56,124.4375,30,29,2.375,
forward,-62,-58,124.3125,30,29,2.5,
forward,-63,-62,124.1875,30,29,2.625,
forward,-65,-62,124.125,30,32,2.6875,
forward,-66,-63,124,30,32,2.8125,
forward,-65,-66,123.8125,30,32,3,
forward,-65,-64,123.6875,30,35,3.125,
forward,-67,-67,123.6875,30,35,3.125,
forward,-68,-70,123.75,30,35,3.0625,
forward,-69,-68,123.8125,30,38,3,
forward,-69,-72,123.8125,30,38,3,
forward,-69,-75,123.9375,30,38,2.875,
forward,-70,-75,124.125,30,38,2.6875,
forward,-69,-74,124.375,30,41,2.4375,
forward,-72,-76,124.3125,30,41,2.5,
forward,-71,-79,124.5,30,41,2.3125,
forward,-78,-78,124.5625,30,44,2.25,
forward,-72,-80,124.5625,30,44,2.25,
forward,-72,-83,124.8125,30,44,2,
forward,-72,-84,125,30,44,1.8125,
forward,-74,-84,125.125,30,47,1.6875,
forward,-74,-86,125.3125,30,47,1.5,
forward,-75,-88,125.5,30,47,1.3125,
forward,-75,-90,125.6875,30,47,1.125,
forward,-74,-89,126.0625,30,49,0.75,
forward,-75,-96,126.1875,30,49,0.625,
forward,-76,-93,126.5625,30,49,0.25,
forward,-75,-94,127,30,49,-0.1875,
forward,-75,-94,127.375,30,49,-0.5625,
forward,-76,-93,127.75,30,49,-0.9375,
forward,-74,-94,128.1875,30,49,-1.375,
forward,-76,-94,128.625,30,46,-1.8125,
forward,-74,-92,129,30,46,-2.1875,
forward,-77,-89,129.125,30,46,-2.3125,
forward,-75,-88,129.375,30,43,-2.5625,
forward,-75,-88,129.75,30,43,-2.9375,
forward,-75,-84,129.875,30,43,-3.0625,
forward,-75,-85,130.0625,30,43,-3.25,
forward,-75,-84,130.125,30,40,-3.3125,
forward,-74,-81,130.25,30,40,-3.4375,
forward,-73,-78,130.375,30,40,-3.5625,
forward,-73,-79,130.375,30,37,-3.5625,
forward,-73,-78,130.4375,30,37,-3.625,
forward,-73,-75,130.5625,30,37,-3.75,
forward,-72,-75,130.6875,30,34,-3.875,
forward,-71,-73,130.8125,30,34,-4,
forward,-72,-70,130.875,30,34,-4.0625,
forward,-70,-69,130.8125,30,31,-4,
forward,-69,-69,131,30,31,-4.1875,
forward,-70,-64,130.9375,30,31,-4.125,
forward,-69,-64,130.6875,30,28,-3.875,
forward,-69,-64,130.6875,30,28,-3.875,
forward,-72,-65,130.6875,30,28,-3.875,
forward,-67,-61,130.5625,30,25,-3.75,
forward,-65,-59,130.4375,30,25,-3.625,
forward,-66,-55,130.3125,30,25,-3.5,
forward,-66,-54,130.125,30,25,-3.3125,
forward,-66,-56,129.875,30,22,-3.0625,
forward,-60,-50,129.5625,30,22,-2.75,
forward,-62,-50,129.1875,30,22,-2.375,
forward,-66,-54,129,30,22,-2.1875,
forward,-61,-51,128.75,30,19,-1.9375,
forward,-61,-49,128.5,30,19,-1.6875,
forward,-61,-46,128.25,30,19,-1.4375,
forward,-59,-46,128.0625,30,19,-1.25,
forward,-60,-46,127.8125,30,17,-1,
forward,-58,-46,127.6875,30,17,-0.875,
forward,-58,-43,127.5625,30,17,-0.75,
forward,-56,-43,127.375,30,17,-0.5625,
forward,-58,-43,127.0625,30,17,-0.25,
forward,-56,-42,126.6875,30,17,0.125,
forward,-56,-42,126.5,30,17,0.3125,
forward,-56,-42,126.25,30,17,0.5625,
forward,-55,-43,126,30,19,0.8125,
forward,-55,-43,125.8125,30,19,1,
forward,-56,-45,125.625,30,19,1.1875,
forward,-57,-45,125.375,30,19,1.4375,
forward,-57,-46,125.25,30,22,1.5625,
forward,-57,-48,125,30,22,1.8125,
forward,-58,-49,124.875,30,22,1.9375,
forward,-59,-49,124.625,30,25,2.1875,
forward,-60,-52,124.375,30,25,2.4375,
forward,-60,-53,124.25,30,25,2.5625,
forward,-62,-53,123.9375,30,25,2.875,
forward,-62,-55,123.8125,30,28,3,
forward,-62,-55,123.625,30,28,3.1875,
forward,-63,-60,123.5625,30,28,3.25,
forward,-64,-60,123.5625,30,31,3.25,
forward,-64,-62,123.5625,30,31,3.25,
forward,-64,-66,123.625,30,31,3.1875,
forward,-64,-65,123.6875,30,31,3.125,
forward,-64,-64,123.6875,30,34,3.125,
forward,-66,-66,123.75,30,34,3.0625,
forward,-67,-69,123.8125,30,34,3,
forward,-68,-68,123.8125,30,37,3,
forward,-68,-70,123.8125,30,37,3,
forward,-73,-78,123.875,30,37,2.9375,
forward,-69,-72,123.875,30,40,2.9375,
forward,-69,-74,123.875,30,40,2.9375,
forward,-71,-79,124,30,40,2.8125,
forward,-71,-78,124.1875,30,40,2.625,
forward,-73,-78,124.1875,30,43,2.625,
forward,-73,-80,124.1875,30,43,2.625,
forward,-73,-82,124.3125,30,43,2.5,
forward,-72,-81,124.4375,30,46,2.375,
forward,-74,-84,124.5625,30,46,2.25,
forward,-74,-88,124.875,30,46,1.9375,
forward,-73,-88,125.125,30,49,1.6875,
forward,-73,-91,125.5,30,49,1.3125,
forward,-74,-93,125.9375,30,49,0.875,
forward,-74,-93,126.3125,30,49,0.5,
forward,-76,-93,126.5625,30,49,0.25,
forward,-75,-92,127,30,49,-0.1875,
forward,-75,-94,127.1875,30,49,-0.375,
forward,-75,-94,127.5625,30,47,-0.75,
forward,-75,-93,127.875,30,47,-1.0625,
forward,-77,-92,128.25,30,47,-1.4375,
forward,-76,-92,128.4375,30,47,-1.625,
forward,-76,-88,128.625,30,44,-1.8125,
forward,-75,-90,128.8125,30,44,-2,
forward,-73,-86,129,30,44,-2.1875,
forward,-76,-86,129.125,30,44,-2.3125,
forward,-75,-85,129.375,30,41,-2.5625,
forward,-74,-85,129.6875,30,41,-2.875,
forward,-74,-82,129.875,30,41,-3.0625,
forward,-73,-80,130.125,30,38,-3.3125,
forward,-72,-80,130.3125,30,38,-3.5,
forward,-74,-76,130.375,30,38,-3.5625,
forward,-72,-75,130.4375,30,38,-3.625,
forward,-72,-75,130.4375,30,35,-3.625,
forward,-71,-74,130.5,30,35,-3.6875,
forward,-71,-72,130.5625,30,35,-3.75,
forward,-75,-76,130.5625,30,32,-3.75,
forward,-70,-70,130.625,30,32,-3.8125,
forward,-70,-66,130.4375,30,32,-3.625,
forward,-70,-67,130.3125,30,32,-3.5,
forward,-70,-66,130.1875,30,29,-3.375,
forward,-69,-65,130.125,30,29,-3.3125,
forward,-69,-60,129.875,30,29,-3.0625,
forward,-69,-61,129.75,30,29,-2.9375,
forward,-67,-61,129.625,30,26,-2.8125,
forward,-66,-60,129.5625,30,26,-2.75,
forward,-67,-56,129.5,30,26,-2.6875,
forward,-65,-56,129.5,30,23,-2.6875,
forward,-63,-56,129.4375,30,23,-2.625,
forward,-63,-53,129.375,30,23,-2.5625,
forward,-63,-53,129.1875,30,20,-2.375,
forward,-62,-50,128.875,30,20,-2.0625,
forward,-60,-48,128.6875,30,20,-1.875,
forward,-60,-48,128.4375,30,20,-1.625,
forward,-58,-48,128.25,30,17,-1.4375,
forward,-59,-46,128,30,17,-1.1875,
forward,-59,-43,127.75,30,17,-0.9375,
forward,-57,-43,127.5,30,17,-0.6875,
forward,-57,-42,127.1875,30,15,-0.375,
forward,-56,-42,126.875,30,15,-0.0625,
forward,-56,-41,126.5625,30,15,0.25,
forward,-56,-39,126.3125,30,15,0.5,
forward,-56,-39,125.8125,30,17,1,
forward,-56,-39,125.4375,30,17,1.375,
forward,-55,-42,125.125,30,17,1.6875,
forward,-55,-41,124.8125,30,20,2,
forward,-56,-44,124.5625,30,20,2.25,
forward,-56,-46,124.375,30,20,2.4375,
forward,-59,-45,124.0625,30,23,2.75,
forward,-57,-47,123.9375,30,23,2.875,
forward,-55,-50,123.875,30,23,2.9375,
forward,-58,-50,123.6875,30,23,3.125,
forward,-63,-55,123.625,30,26,3.1875,
forward,-60,-54,123.625,30,26,3.1875,
forward,-61,-56,123.5625,30,26,3.25,
forward,-61,-56,123.5,30,29,3.3125,
forward,-62,-58,123.375,30,29,3.4375,
forward,-63,-63,123.375,30,29,3.4375,
forward,-63,-57,123.3125,30,32,3.5,
forward,-65,-64,123.25,30,32,3.5625,
forward,-65,-67,123.25,30,32,3.5625,
forward,-65,-69,123.25,30,32,3.5625,
forward,-66,-66,123.25,30,35,3.5625,
forward,-68,-68,123.25,30,35,3.5625,
forward,-69,-70,123.25,30,35,3.5625,
forward,-69,-70,123.125,30,35,3.6875,
forward,-69,-70,123.125,30,38,3.6875,
forward,-70,-71,123.0625,30,38,3.75,
forward,-71,-75,123.125,30,38,3.6875,
forward,-71,-74,123.3125,30,41,3.5,
forward,-70,-76,123.5,30,41,3.3125,
forward,-70,-80,123.6875,30,41,3.125,
forward,-72,-80,123.875,30,41,2.9375,
forward,-73,-80,124.0625,30,44,2.75,
forward,-73,-81,124.1875,30,44,2.625,
forward,-72,-84,124.5,30,44,2.3125,
forward,-73,-84,124.625,30,44,2.1875,
forward,-74,-85,124.6875,30,47,2.125,
forward,-75,-86,124.9375,30,47,1.875,
forward,-74,-90,125.25,30,47,1.5625,
forward,-75,-91,125.5,30,50,1.3125,
forward,-75,-93,125.8125,30,50,1,
forward,-76,-93,126.0625,30,50,0.75,
forward,-76,-95,126.3125,30,50,0.5,
